ID,GID,cantidad_personas,max_dias_acumulacion
2509,7376.0,124.90285714285716,2.0
2510,8268.0,129.01428571428573,2.0
2511,8266.0,168.84761904761905,1.0
2512,62549.0,40.27626984126984,5.0
2513,8290.0,92.17071428571428,2.0
2514,8289.0,20.45904761904762,10.0
2515,128454.0,53.4,4.0
2516,8276.0,73.16952380952381,3.0
2517,8277.0,93.33333333333331,2.0
2518,8228.0,78.01833333333333,3.0
2519,76492.0,91.60666666666668,2.0
2520,8139.0,90.07000000000001,2.0
2521,155692.0,42.754285714285714,5.0
2522,69178.0,70.97333333333334,3.0
2523,69177.0,76.75428571428571,3.0
2524,8219.0,108.2604761904762,2.0
2525,75652.0,59.39928571428571,3.0
2526,160192.0,76.44190476190477,3.0
2527,156452.0,61.02857142857143,3.0
2528,160173.0,79.35238095238095,3.0
2529,65937.0,151.92380952380952,1.0
2530,8232.0,118.42444444444446,2.0
2531,72772.0,120.1577777777778,2.0
2532,69176.0,79.59619047619049,3.0
2533,8145.0,68.82809523809524,3.0
2534,8237.0,126.46333333333337,2.0
2535,86072.0,33.68000000000001,6.0
2536,128472.0,110.51428571428572,2.0
2537,8279.0,86.14714285714285,2.0
2538,171332.0,91.13238095238094,2.0
2539,8255.0,96.43476190476191,2.0
2540,61567.0,68.95142857142856,3.0
2541,8234.0,55.48,4.0
2542,62376.0,105.20666666666668,2.0
2543,133732.0,98.80666666666669,2.0
2544,8154.0,77.2,3.0
2545,8140.0,76.44444444444446,3.0
2546,8131.0,57.866666666666674,3.0
2547,36236.0,107.56380952380952,2.0
2548,40974.0,85.60000000000001,2.0
2549,8263.0,54.75698412698412,4.0
2550,67133.0,77.2,3.0
2551,8132.0,110.22666666666666,2.0
2552,41577.0,138.81666666666666,1.0
2553,8133.0,46.57111111111112,4.0
2554,8167.0,132.80873015873016,2.0
2555,62934.0,108.58833333333334,2.0
2556,156172.0,91.93,2.0
2557,62369.0,93.53952380952384,2.0
2558,7846.0,58.42476190476192,3.0
2559,7847.0,70.90619047619049,3.0
2560,7848.0,117.76190476190476,2.0
2561,115612.0,105.53333333333336,2.0
2562,128432.0,136.68,1.0
2563,90112.0,171.2343650793651,1.0
2564,66726.0,128.81492063492064,2.0
2565,66728.0,106.12492063492066,2.0
2566,8149.0,140.57761904761907,1.0
2567,149673.0,114.59904761904762,2.0
2568,7545.0,67.25777777777779,3.0
2569,62154.0,69.31777777777778,3.0
2570,7894.0,69.31777777777778,3.0
2571,56204.0,97.64349206349208,2.0
2572,38579.0,94.70825396825398,2.0
2573,8166.0,88.78095238095239,2.0
2574,115572.0,129.95158730158732,2.0
2575,157194.0,135.7866666666667,1.0
2576,8130.0,137.69,1.0
2577,119172.0,103.24,2.0
2578,128412.0,104.31047619047618,2.0
2579,128272.0,89.66428571428571,2.0
2580,159099.0,104.71714285714285,2.0
2581,128292.0,105.97761904761904,2.0
2582,8172.0,117.03,2.0
2583,115532.0,64.08,3.0
2584,8200.0,143.03714285714287,1.0
2585,115552.0,121.98,2.0
2586,107798.0,90.45714285714288,2.0
2587,107763.0,93.19714285714284,2.0
2588,107762.0,93.19714285714284,2.0
2589,8248.0,56.59666666666666,4.0
2590,8267.0,59.196666666666665,3.0
2591,8261.0,85.72333333333333,2.0
2592,56457.0,68.00499999999998,3.0
2593,119292.0,123.87047619047618,2.0
2594,7370.0,87.35285714285715,2.0
2595,128392.0,73.92190476190477,3.0
2596,59202.0,94.95904761904762,2.0
2597,152872.0,80.43238095238097,2.0
2598,36896.0,124.9404761904762,2.0
2599,8270.0,87.63960317460318,2.0
2600,66729.0,106.12492063492066,2.0
2601,55784.0,33.72380952380952,6.0
2602,160712.0,27.23809523809524,7.0
2603,127874.0,110.18666666666668,2.0
2604,70532.0,116.68809523809526,2.0
2605,152892.0,82.61238095238096,2.0
2606,128374.0,117.75285714285717,2.0
2607,147392.0,81.67809523809524,2.0
2608,115512.0,151.39,1.0
2609,8135.0,90.35761904761904,2.0
2610,8195.0,136.13666666666666,1.0
2611,8262.0,50.56103174603175,4.0
2612,8169.0,98.93,2.0
2613,57157.0,85.6057142857143,2.0
2614,7884.0,46.36000000000001,4.0
2615,148012.0,87.4057142857143,2.0
2616,62368.0,53.79238095238096,4.0
2617,56499.0,124.25904761904764,2.0
2618,48695.0,98.50666666666667,2.0
2619,53303.0,90.23904761904762,2.0
2620,7369.0,85.26666666666668,2.0
2621,147412.0,73.56095238095239,3.0
2622,160694.0,51.90833333333333,4.0
2623,7137.0,64.72500000000001,3.0
2624,7164.0,66.06904761904762,3.0
2625,8201.0,106.03428571428572,2.0
2626,58342.0,82.41904761904763,2.0
2627,133712.0,92.70857142857145,2.0
2628,172672.0,95.7752380952381,2.0
2629,56999.0,42.09928571428572,5.0
2630,58141.0,39.77428571428572,5.0
2631,7540.0,72.62666666666667,3.0
2632,148019.0,78.11000000000001,3.0
2633,7546.0,50.38380952380953,4.0
2634,7915.0,71.89714285714285,3.0
2635,48308.0,90.985,2.0
2636,125112.0,111.16500000000002,2.0
2637,125113.0,105.285,2.0
2638,8196.0,139.68,1.0
2639,8177.0,112.9447619047619,2.0
2640,8164.0,101.31,2.0
2641,95832.0,38.81222222222223,5.0
2642,148017.0,103.99555555555555,2.0
2643,147973.0,61.77333333333334,3.0
2644,47595.0,103.44,2.0
2645,7551.0,68.17777777777779,3.0
2646,68273.0,52.26111111111113,4.0
2647,7024.0,68.17777777777779,3.0
2648,147974.0,58.68333333333334,3.0
2649,134953.0,91.73333333333332,2.0
2650,147997.0,89.88333333333334,2.0
2651,7368.0,78.27238095238096,3.0
2652,8226.0,78.27238095238096,3.0
2653,7849.0,80.8857142857143,2.0
2654,8175.0,74.91428571428571,3.0
2655,8147.0,102.1,2.0
2656,7463.0,78.57142857142857,3.0
2657,8193.0,31.41428571428572,6.0
2658,8180.0,43.2952380952381,5.0
2659,168752.0,96.27357142857144,2.0
2660,167652.0,74.88952380952381,3.0
2661,7851.0,106.0,2.0
2662,7831.0,62.38000000000001,3.0
2663,65834.0,113.67333333333332,2.0
2664,65833.0,106.57333333333334,2.0
2665,58281.0,66.35714285714286,3.0
2666,57979.0,60.44,3.0
2667,57978.0,54.68,4.0
2668,56579.0,48.32,4.0
2669,128332.0,61.28,3.0
2670,128352.0,61.28,3.0
2671,8264.0,97.42190476190476,2.0
2672,80532.0,77.13857142857144,3.0
2673,8190.0,114.00761904761906,2.0
2674,121173.0,75.29777777777778,3.0
2675,49076.0,52.35777777777778,4.0
2676,62397.0,61.25777777777778,3.0
2677,160133.0,52.35777777777778,4.0
2678,7193.0,62.09111111111112,3.0
2679,62153.0,77.00380952380952,3.0
2680,128213.0,97.63857142857144,2.0
2681,128232.0,97.63857142857144,2.0
2682,8198.0,68.8,3.0
2683,174292.0,68.8,3.0
2684,45683.0,75.02000000000001,3.0
2685,147953.0,96.44904761904762,2.0
2686,147956.0,109.64904761904764,2.0
2687,110892.0,150.49666666666667,1.0
2688,6936.0,83.10158730158732,2.0
2689,7141.0,112.21190476190478,2.0
2690,83712.0,29.668650793650794,7.0
2691,7110.0,39.96007936507936,5.0
2692,7179.0,86.76246031746032,2.0
2693,83699.0,28.446428571428573,7.0
2694,83696.0,28.446428571428573,7.0
2695,91832.0,101.70674603174604,2.0
2696,7194.0,113.08769841269844,2.0
2697,63290.0,85.72571428571429,2.0
2698,7541.0,171.37777777777777,1.0
2699,56857.0,92.90333333333332,2.0
2700,62400.0,70.21333333333334,3.0
2701,7195.0,72.15555555555557,3.0
2702,55532.0,67.72698412698414,3.0
2703,7537.0,60.94920634920636,3.0
2704,7532.0,45.48253968253969,4.0
2705,8176.0,57.44761904761906,3.0
2706,126173.0,57.44761904761906,3.0
2707,56779.0,97.20761904761906,2.0
2708,127972.0,90.54666666666668,2.0
2709,155712.0,61.60761904761905,3.0
2710,62370.0,61.60761904761905,3.0
2711,62371.0,61.60761904761905,3.0
2712,127992.0,85.76000000000002,2.0
2713,127952.0,85.76000000000002,2.0
2714,127075.0,51.90238095238095,4.0
2715,125592.0,66.64238095238095,3.0
2716,125613.0,70.86738095238096,3.0
2717,78652.0,77.55904761904762,3.0
2718,127913.0,86.1257142857143,2.0
2719,127936.0,86.1257142857143,2.0
2720,8181.0,89.5807142857143,2.0
2721,7538.0,85.09714285714287,2.0
2722,126592.0,85.09714285714287,2.0
2723,145392.0,62.02666666666667,3.0
2724,7197.0,61.23428571428572,3.0
2725,7556.0,82.65142857142857,2.0
2726,52167.0,82.65142857142857,2.0
2727,159932.0,126.18785714285714,2.0
2728,62399.0,91.91666666666666,2.0
2729,7207.0,44.98888888888889,4.0
2730,110914.0,72.36333333333333,3.0
2731,62151.0,133.68888888888887,1.0
2732,145415.0,150.0888888888889,1.0
2733,110732.0,107.85333333333332,2.0
2734,62149.0,107.85333333333332,2.0
2735,7914.0,145.05333333333334,1.0
2736,143852.0,120.39476190476188,2.0
2737,62396.0,93.17015873015872,2.0
2738,126192.0,97.1536507936508,2.0
2739,126193.0,97.1536507936508,2.0
2740,7558.0,97.1536507936508,2.0
2741,52921.0,111.14222222222224,2.0
2742,103352.0,80.79809523809524,2.0
2743,7044.0,63.83809523809524,3.0
2744,126632.0,101.0,2.0
2745,126613.0,101.0,2.0
2746,7168.0,69.03999999999999,3.0
2747,55531.0,33.87428571428571,6.0
2748,150132.0,69.03999999999999,3.0
2749,7166.0,129.5198412698413,2.0
2750,7165.0,129.5198412698413,2.0
2751,158332.0,68.15190476190476,3.0
2752,174772.0,144.00666666666666,1.0
2753,174752.0,102.10190476190476,2.0
2754,7475.0,164.0966666666667,1.0
2755,49077.0,212.16333333333336,1.0
2756,153773.0,92.0330158730159,2.0
2757,158312.0,71.71000000000001,3.0
2758,152833.0,107.68,2.0
2759,7483.0,61.879047619047626,3.0
2760,21705.0,77.54333333333334,3.0
2761,7931.0,115.23555555555558,2.0
2762,62148.0,110.65333333333334,2.0
2763,126652.0,90.11555555555556,2.0
2764,56767.0,90.11555555555556,2.0
2765,120912.0,56.11555555555556,4.0
2766,68925.0,95.3188888888889,2.0
2767,7180.0,43.76190476190476,5.0
2768,7171.0,41.81476190476191,5.0
2769,61496.0,41.81476190476191,5.0
2770,58626.0,121.79666666666668,2.0
2771,80493.0,70.99111111111111,3.0
2772,60564.0,85.24111111111111,2.0
2773,174252.0,88.83682539682542,2.0
2774,174253.0,73.60539682539682,3.0
2775,76852.0,73.60539682539682,3.0
2776,65933.0,96.72,2.0
2777,155653.0,56.67555555555556,4.0
2778,39460.0,30.880000000000003,6.0
2779,7510.0,65.36,3.0
2780,56819.0,114.12666666666668,2.0
2781,39459.0,72.83428571428571,3.0
2782,58339.0,72.83428571428571,3.0
2783,45088.0,86.73428571428572,2.0
2784,21704.0,109.5209523809524,2.0
2785,65913.0,87.76222222222222,2.0
2786,65912.0,87.76222222222222,2.0
2787,6975.0,58.255,3.0
2788,65914.0,87.76222222222222,2.0
2789,66552.0,78.49888888888889,3.0
2790,98132.0,63.935,3.0
2791,109752.0,100.424126984127,2.0
2792,58633.0,80.84960317460319,2.0
2793,173673.0,125.12952380952382,2.0
2794,121192.0,61.12,3.0
2795,58632.0,66.78666666666666,3.0
2796,58637.0,52.38285714285714,4.0
2797,6973.0,64.55595238095238,3.0
2798,145613.0,25.746428571428574,8.0
2799,174273.0,55.49714285714286,4.0
2800,65768.0,55.49714285714286,4.0
2801,6976.0,109.30666666666669,2.0
2802,62406.0,131.31142857142856,2.0
2803,62310.0,195.24063492063493,1.0
2804,62331.0,158.47396825396825,1.0
2805,7477.0,78.57142857142857,3.0
2806,149714.0,105.73333333333336,2.0
2807,74855.0,25.300000000000004,8.0
2808,121214.0,25.300000000000004,8.0
2809,7177.0,25.300000000000004,8.0
2810,103573.0,55.20888888888889,4.0
2811,56489.0,114.63190476190476,2.0
2812,84112.0,89.58968253968254,2.0
2813,40835.0,79.85428571428572,3.0
2814,7170.0,95.99555555555555,2.0
2815,7469.0,52.82777777777778,4.0
2816,174792.0,89.14777777777778,2.0
2817,125652.0,90.4177777777778,2.0
2818,125632.0,90.4177777777778,2.0
2819,89415.0,90.4177777777778,2.0
2820,7476.0,90.4177777777778,2.0
2821,152772.0,70.39555555555555,3.0
2822,83132.0,84.87555555555556,2.0
2823,83112.0,84.87555555555556,2.0
2824,101012.0,84.87555555555556,2.0
2825,94792.0,94.92000000000002,2.0
2826,104892.0,94.08666666666667,2.0
2827,104872.0,94.08666666666667,2.0
2828,87153.0,94.08666666666667,2.0
2829,86613.0,123.18666666666668,2.0
2830,120933.0,84.78666666666668,2.0
2831,7490.0,84.78666666666668,2.0
2832,56070.0,96.22666666666667,2.0
2833,155673.0,71.49761904761904,3.0
2834,39495.0,117.73333333333332,2.0
2835,23902.0,148.83777777777777,1.0
2836,57417.0,148.83777777777777,1.0
2837,21780.0,123.7809523809524,2.0
2838,58167.0,123.7809523809524,2.0
2839,57119.0,123.7809523809524,2.0
2840,166752.0,133.80063492063493,1.0
2841,21781.0,125.92063492063492,2.0
2842,21703.0,123.27698412698412,2.0
2843,21778.0,125.73984126984128,2.0
2844,64713.0,53.55714285714286,4.0
2845,62189.0,53.55714285714286,4.0
2846,6950.0,110.3,2.0
2847,62407.0,134.8904761904762,1.0
2848,21717.0,107.82857142857144,2.0
2849,40517.0,102.6977777777778,2.0
2850,85052.0,96.76444444444444,2.0
2851,38509.0,112.21714285714287,2.0
2852,91852.0,54.63492063492064,4.0
2853,94412.0,115.52698412698412,2.0
2854,169833.0,119.86031746031746,2.0
2855,91232.0,120.0,2.0
2856,91252.0,50.6,4.0
2857,7464.0,84.80000000000001,2.0
2858,7485.0,81.52000000000001,2.0
2859,59201.0,81.52000000000001,2.0
2860,62169.0,96.47333333333334,2.0
2861,111992.0,105.99333333333334,2.0
2862,56170.0,79.28,3.0
2863,21806.0,165.21777777777777,1.0
2864,21805.0,144.95111111111112,1.0
2865,23183.0,234.5961904761905,1.0
2866,66722.0,76.30777777777777,3.0
2867,67135.0,76.30777777777777,3.0
2868,56169.0,120.62,2.0
2869,49856.0,70.8257142857143,3.0
2870,57079.0,78.6,3.0
2871,62309.0,97.72,2.0
2872,8299.0,82.85595238095239,2.0
2873,6968.0,90.6559523809524,2.0
2874,56764.0,82.56928571428571,2.0
2875,152852.0,80.81428571428572,2.0
2876,152853.0,80.81428571428572,2.0
2877,7201.0,88.44761904761906,2.0
2878,163152.0,95.10222222222224,2.0
2879,55447.0,92.08,2.0
2880,82992.0,47.783888888888896,4.0
2881,55448.0,74.9688888888889,3.0
2882,58557.0,102.49333333333334,2.0
2883,66273.0,89.01714285714287,2.0
2884,21812.0,135.9466666666667,1.0
2885,95674.0,98.82857142857144,2.0
2886,21720.0,113.22857142857144,2.0
2887,21914.0,64.62285714285714,3.0
2888,172592.0,64.62285714285714,3.0
2889,156117.0,149.50285714285712,1.0
2890,153832.0,86.42857142857143,2.0
2891,76092.0,100.62190476190476,2.0
2892,56718.0,47.92,4.0
2893,48307.0,74.4,3.0
2894,101272.0,125.04000000000002,2.0
2895,21765.0,79.1688888888889,3.0
2896,58793.0,142.83555555555557,1.0
2897,58397.0,142.83555555555557,1.0
2898,65413.0,111.71555555555555,2.0
2899,21803.0,105.46666666666668,2.0
2900,130052.0,105.46666666666668,2.0
2901,48703.0,161.06666666666666,1.0
2902,21804.0,105.46666666666668,2.0
2903,45203.0,80.55111111111111,2.0
2904,45201.0,82.88444444444444,2.0
2905,51858.0,127.58444444444444,2.0
2906,56200.0,127.58444444444444,2.0
2907,44221.0,108.24,2.0
2908,21909.0,108.24,2.0
2909,101293.0,95.70666666666668,2.0
2910,6956.0,99.8,2.0
2911,56580.0,95.73333333333336,2.0
2912,156753.0,31.90000000000001,6.0
2913,43861.0,102.27,2.0
2914,103472.0,115.28,2.0
2915,25561.0,136.3466666666667,1.0
2916,7982.0,54.00857142857144,4.0
2917,37738.0,64.40190476190477,3.0
2918,7196.0,85.96666666666667,2.0
2919,6980.0,76.54666666666667,3.0
2920,60953.0,89.76666666666667,2.0
2921,21869.0,104.96,2.0
2922,21870.0,165.84000000000003,1.0
2923,153794.0,165.84000000000003,1.0
2924,21908.0,123.28,2.0
2925,168432.0,101.6,2.0
2926,92152.0,107.04,2.0
2927,21775.0,107.04,2.0
2928,62335.0,107.04,2.0
2929,21823.0,163.0311111111111,1.0
2930,126232.0,103.97111111111111,2.0
2931,146933.0,103.97111111111111,2.0
2932,7457.0,103.1711111111111,2.0
2933,76872.0,56.0,4.0
2934,21821.0,56.0,4.0
2935,6931.0,51.053333333333335,4.0
2936,53850.0,96.59,2.0
2937,161093.0,44.830000000000005,4.0
2938,6958.0,96.59,2.0
2939,56109.0,75.14761904761906,3.0
2940,53849.0,25.22,8.0
2941,47254.0,170.64,1.0
2942,8026.0,170.64,1.0
2943,119432.0,44.41111111111112,5.0
2944,119452.0,51.26111111111112,4.0
2945,56194.0,102.64,2.0
2946,66672.0,96.0,2.0
2947,57259.0,34.16,6.0
2948,21907.0,34.16,6.0
2949,89253.0,57.52000000000001,3.0
2950,21904.0,101.04000000000002,2.0
2951,48378.0,185.26,1.0
2952,61582.0,95.84,2.0
2953,118473.0,95.84,2.0
2954,119472.0,95.84,2.0
2955,6979.0,145.31333333333333,1.0
2956,110818.0,42.54666666666667,5.0
2957,25461.0,98.96,2.0
2958,6933.0,98.96,2.0
2959,58903.0,65.2,3.0
2960,58904.0,65.2,3.0
2961,56761.0,60.88,3.0
2962,56762.0,60.88,3.0
2963,62337.0,60.88,3.0
2964,143139.0,88.56,2.0
2965,21903.0,88.56,2.0
2966,8027.0,102.64,2.0
2967,21891.0,133.92000000000002,1.0
2968,6972.0,70.32000000000001,3.0
2969,6939.0,58.78666666666667,3.0
2970,54991.0,93.34666666666666,2.0
2971,54980.0,93.34666666666666,2.0
2972,6967.0,60.32000000000001,3.0
2973,30361.0,60.32000000000001,3.0
2974,92194.0,60.32000000000001,3.0
2975,121153.0,101.68,2.0
2976,70312.0,82.56,2.0
2977,8031.0,140.16000000000005,1.0
2978,94912.0,140.16000000000005,1.0
2979,152793.0,57.60000000000001,3.0
2980,152792.0,57.60000000000001,3.0
2981,152812.0,57.60000000000001,3.0
2982,128512.0,83.84,2.0
2983,21889.0,83.84,2.0
2984,145592.0,83.84,2.0
2985,94953.0,38.48,5.0
2986,70292.0,82.56,2.0
2987,52985.0,73.36000000000001,3.0
2988,92713.0,73.36000000000001,3.0
2989,21897.0,87.2,2.0
2990,7671.0,103.67111111111112,2.0
2991,21892.0,187.2,1.0
2992,57818.0,91.52,2.0
2993,163893.0,91.52,2.0
2994,21884.0,187.2,1.0
2995,125572.0,64.4,3.0
2996,52213.0,12.64,16.0
2997,54981.0,91.68,2.0
2998,21686.0,0.0,0.0
2999,94952.0,0.0,0.0
3000,21690.0,0.0,0.0
3001,21683.0,67.36,3.0
3002,21894.0,194.88,1.0
3003,21893.0,98.32,2.0
3004,115492.0,94.56,2.0
3005,113792.0,94.56,2.0
3006,7827.0,94.56,2.0
3007,62403.0,12.64,16.0
3008,21682.0,67.36,3.0
3009,156332.0,117.68,2.0
3010,156353.0,117.68,2.0
3011,110312.0,153.32,1.0
3012,174052.0,103.32,2.0
3013,21925.0,153.32,1.0
3014,167412.0,103.32,2.0
3015,7672.0,53.0,4.0
3016,7644.0,138.82222222222222,1.0
3017,7328.0,55.78666666666667,4.0
3018,15701.0,133.01738095238093,2.0
3019,128612.0,68.34444444444445,3.0
3020,163312.0,74.05611111111112,3.0
3021,40214.0,74.05611111111112,3.0
3022,48861.0,64.88777777777779,3.0
3023,114502.0,62.41166666666668,3.0
3024,90173.0,94.1257142857143,2.0
3025,7331.0,83.75571428571429,2.0
3026,147452.0,114.45714285714286,2.0
3027,152592.0,70.56714285714287,3.0
3028,64855.0,73.59682539682541,3.0
3029,154432.0,73.59682539682541,3.0
3030,160713.0,73.59682539682541,3.0
3031,166612.0,155.62857142857143,1.0
3032,65767.0,112.42857142857144,2.0
3033,7338.0,88.02857142857144,2.0
3034,171352.0,101.90476190476193,2.0
3035,36266.0,85.56611111111113,2.0
3036,7094.0,63.94666666666667,3.0
3037,126712.0,31.495,6.0
3038,127152.0,53.46666666666667,4.0
3039,114513.0,133.08666666666667,2.0
3040,160772.0,53.46666666666667,4.0
3041,24361.0,116.19111111111113,2.0
3042,160752.0,53.46666666666667,4.0
3043,7216.0,83.48,2.0
3044,36265.0,123.2514285714286,2.0
3045,53685.0,137.9847619047619,1.0
3046,7332.0,103.61714285714284,2.0
3047,64852.0,103.61714285714284,2.0
3048,97052.0,107.32,2.0
3049,7119.0,70.46666666666667,3.0
3050,125432.0,122.60952380952382,2.0
3051,149833.0,108.64428571428572,2.0
3052,101348.0,48.96000000000001,4.0
3053,7989.0,85.17904761904762,2.0
3054,7455.0,103.8457142857143,2.0
3055,7014.0,77.06,3.0
3056,56778.0,77.06,3.0
3057,128533.0,77.06,3.0
3058,59601.0,154.56,1.0
3059,62929.0,145.13714285714286,1.0
3060,125412.0,121.90285714285716,2.0
3061,156913.0,178.81333333333336,1.0
3062,165292.0,88.98047619047618,2.0
3063,46683.0,96.85,2.0
3064,46682.0,113.85,2.0
3065,105114.0,142.05714285714288,1.0
3066,174313.0,76.05714285714286,3.0
3067,101363.0,83.36000000000001,2.0
3068,156895.0,152.28,1.0
3069,150032.0,136.15285714285716,1.0
3070,101364.0,137.0104761904762,1.0
3071,165274.0,99.3304761904762,2.0
3072,7334.0,114.13015873015873,2.0
3073,36295.0,62.08571428571429,3.0
3074,157692.0,62.08571428571429,3.0
3075,63870.0,77.58571428571429,3.0
3076,7419.0,120.25714285714288,2.0
3077,171312.0,120.25714285714288,2.0
3078,56175.0,152.25714285714287,1.0
3079,7175.0,79.43619047619048,3.0
3080,92512.0,124.33904761904762,2.0
3081,58198.0,96.71619047619048,2.0
3082,56837.0,123.8461904761905,2.0
3083,125392.0,136.10666666666668,1.0
3084,7173.0,57.14,4.0
3085,7992.0,53.64,4.0
3086,64833.0,87.08000000000001,2.0
3087,102472.0,96.92,2.0
3088,7146.0,83.28253968253969,2.0
3089,101432.0,105.61714285714284,2.0
3090,68632.0,139.17714285714283,1.0
3091,70672.0,139.17714285714283,1.0
3092,101367.0,151.99111111111114,1.0
3093,101419.0,118.8620634920635,2.0
3094,56440.0,52.89333333333334,4.0
3095,39156.0,52.89333333333334,4.0
3096,38954.0,80.15714285714286,2.0
3097,161632.0,119.40714285714286,2.0
3098,59565.0,83.51619047619049,2.0
3099,64773.0,48.45,4.0
3100,7006.0,44.8,4.0
3101,7204.0,87.24507936507936,2.0
3102,89472.0,87.24507936507936,2.0
3103,125372.0,111.52,2.0
3104,125352.0,106.28,2.0
3105,56797.0,48.3,4.0
3106,64772.0,88.08000000000001,2.0
3107,7938.0,88.08000000000001,2.0
3108,55776.0,83.08000000000001,2.0
3109,49019.0,50.84444444444445,4.0
3110,7355.0,61.37777777777779,3.0
3111,76292.0,67.39444444444445,3.0
3112,109932.0,92.10206349206348,2.0
3113,101418.0,115.94,2.0
3114,101431.0,146.02952380952382,1.0
3115,7923.0,118.23428571428572,2.0
3116,7932.0,81.19714285714286,2.0
3117,156595.0,81.19714285714286,2.0
3118,61686.0,95.38333333333334,2.0
3119,38597.0,100.10761904761904,2.0
3120,7098.0,81.73079365079366,2.0
3121,64792.0,81.73079365079366,2.0
3122,154052.0,44.83253968253969,4.0
3123,7133.0,42.88253968253969,5.0
3124,154012.0,81.48253968253968,2.0
3125,154032.0,81.48253968253968,2.0
3126,7421.0,96.13428571428572,2.0
3127,67996.0,105.49428571428572,2.0
3128,36267.0,81.56,2.0
3129,165832.0,69.84,3.0
3130,7210.0,46.940000000000005,4.0
3131,157672.0,42.94,5.0
3132,36270.0,42.94,5.0
3133,7149.0,93.21174603174605,2.0
3134,154232.0,89.63809523809525,2.0
3135,7013.0,120.30476190476192,2.0
3136,102792.0,88.0,2.0
3137,21602.0,98.98,2.0
3138,7948.0,67.06666666666666,3.0
3139,7913.0,84.02666666666667,2.0
3140,7944.0,35.2,6.0
3141,7120.0,32.400000000000006,6.0
3142,152912.0,64.06888888888889,3.0
3143,152913.0,64.06888888888889,3.0
3144,174232.0,134.33142857142855,1.0
3145,154353.0,133.55142857142857,1.0
3146,58320.0,64.57333333333334,3.0
3147,128572.0,205.01904761904763,1.0
3148,128552.0,154.5434920634921,1.0
3149,115312.0,81.54666666666667,2.0
3150,7921.0,65.12380952380953,3.0
3151,7919.0,82.85714285714286,2.0
3152,49035.0,105.00666666666667,2.0
3153,54899.0,120.86349206349207,2.0
3154,16741.0,73.49714285714286,3.0
3155,155732.0,175.23142857142858,1.0
3156,64433.0,73.86666666666666,3.0
3157,172292.0,115.94666666666666,2.0
3158,57401.0,132.74666666666667,2.0
3159,57400.0,90.68380952380951,2.0
3160,48415.0,113.34666666666666,2.0
3161,48278.0,93.54666666666668,2.0
3162,65766.0,77.61714285714285,3.0
3163,117632.0,84.17714285714285,2.0
3164,85993.0,98.68,2.0
3165,172272.0,102.58833333333334,2.0
3166,159052.0,54.333333333333336,4.0
3167,172274.0,98.18833333333332,2.0
3168,7351.0,93.23714285714284,2.0
3169,7350.0,118.06000000000002,2.0
3170,139289.0,99.11142857142856,2.0
3171,139288.0,81.2047619047619,2.0
3172,73412.0,112.84,2.0
3173,88036.0,140.88000000000002,1.0
3174,7413.0,110.06,2.0
3175,148112.0,110.06,2.0
3176,74032.0,86.36,2.0
3177,148132.0,91.26,2.0
3178,88012.0,126.735,2.0
3179,161752.0,132.635,2.0
3180,124213.0,160.14857142857144,1.0
3181,124228.0,121.48261904761908,2.0
3182,124177.0,143.85261904761907,1.0
3183,124187.0,70.7802380952381,3.0
3184,124256.0,79.47428571428573,3.0
3185,124281.0,95.70261904761904,2.0
3186,124183.0,142.89690476190478,1.0
3187,124264.0,132.0842857142857,2.0
3188,124182.0,111.19952380952382,2.0
3189,124194.0,121.60428571428572,2.0
3190,124280.0,105.89404761904764,2.0
3191,124239.0,108.15333333333334,2.0
3192,124276.0,112.92000000000002,2.0
3193,124279.0,164.95166666666668,1.0
3194,124255.0,94.82404761904763,2.0
3195,124268.0,73.99904761904763,3.0
3196,124202.0,81.25452380952382,2.0
3197,124241.0,63.83333333333333,3.0
3198,124188.0,78.92000000000002,3.0
3199,124265.0,99.66,2.0
3200,124215.0,153.70000000000002,1.0
3201,124282.0,97.96,2.0
3202,124140.0,81.66166666666668,2.0
3203,124357.0,62.392857142857146,3.0
3204,124180.0,132.74952380952382,2.0
3205,124240.0,66.46380952380953,3.0
3206,124242.0,118.35428571428574,2.0
3207,124214.0,167.64380952380955,1.0
3208,124139.0,102.43904761904764,2.0
3209,124116.0,118.36404761904762,2.0
3210,124386.0,79.32952380952383,3.0
3211,125174.0,149.4847619047619,1.0
3212,124102.0,155.77999999999997,1.0
3213,124149.0,149.46190476190478,1.0
3214,124266.0,121.14,2.0
3215,124252.0,121.44000000000004,2.0
3216,124195.0,157.2742857142857,1.0
3217,124209.0,116.44476190476192,2.0
3218,124217.0,122.91809523809523,2.0
3219,124146.0,112.82380952380952,2.0
3220,124141.0,112.85714285714286,2.0
3221,124142.0,94.90952380952382,2.0
3222,124292.0,109.23904761904762,2.0
3223,159034.0,99.9252380952381,2.0
3224,124097.0,112.40380952380954,2.0
3225,124143.0,121.14190476190475,2.0
3226,124099.0,109.0395238095238,2.0
3227,124329.0,67.88571428571429,3.0
3228,124172.0,127.65238095238097,2.0
3229,124200.0,176.8709523809524,1.0
3230,124262.0,159.2109523809524,1.0
3231,124333.0,91.41428571428573,2.0
3232,124173.0,145.21428571428572,1.0
3233,124274.0,88.96785714285714,2.0
3234,124234.0,57.18119047619048,3.0
3235,124171.0,126.36428571428574,2.0
3236,124328.0,100.88761904761904,2.0
3237,124326.0,98.9542857142857,2.0
